concept_id,concept_name,domain_id,concept_class_id,ATC
21600690,mefenorex; oral,Drug,ATC 5th,A08AA09
21600691,sibutramine; oral,Drug,ATC 5th,A08AA10
43534746,lorcaserin; oral,Drug,ATC 5th,A08AA11
1588704,bupropion and naltrexone; systemic,Drug,ATC 5th,A08AA62
21600693,Peripherally acting antiobesity products,Drug,ATC 4th,A08AB
21600694,orlistat; oral,Drug,ATC 5th,A08AB01
21600695,Other antiobesity drugs,Drug,ATC 4th,A08AX
21600696,rimonabant; oral,Drug,ATC 5th,A08AX01
21600697,"DIGESTIVES, INCL. ENZYMES",Drug,ATC 2nd,A09
21600698,"DIGESTIVES, INCL. ENZYMES",Drug,ATC 3rd,A09A
21600699,Enzyme preparations,Drug,ATC 4th,A09AA
21600704,Acid preparations,Drug,ATC 4th,A09AB
21600705,glutamic acid hydrochloride; oral,Drug,ATC 5th,A09AB01
21600706,betaine hydrochloride; oral,Drug,ATC 5th,A09AB02
21600708,citric acid; oral,Drug,ATC 5th,A09AB04
21600709,"Enzyme and acid preparations, combinations",Drug,ATC 4th,A09AC
21600711,multienzymes and acid preparations; systemic,Drug,ATC 5th,A09AC02
21600712,DRUGS USED IN DIABETES,Drug,ATC 2nd,A10
21600713,INSULINS AND ANALOGUES,Drug,ATC 3rd,A10A
21600714,"Insulins and analogues for injection, fast-acting",Drug,ATC 4th,A10AB
21600720,insulin glulisine; parenteral,Drug,ATC 5th,A10AB06
21600722,"Insulins and analogues for injection, intermediate-acting",Drug,ATC 4th,A10AC
21600728,"Insulins and analogues for injection, intermediate- or long-acting combined with fast-acting",Drug,ATC 4th,A10AD
44819155,insulin degludec and insulin aspart; parenteral,Drug,ATC 5th,A10AD06
21600735,"Insulins and analogues for injection, long-acting",Drug,ATC 4th,A10AE
21600739,insulin glargine; parenteral,Drug,ATC 5th,A10AE04
21600740,insulin detemir; parenteral,Drug,ATC 5th,A10AE05
43534747,insulin degludec; parenteral,Drug,ATC 5th,A10AE06
1501756,insulin glargine and lixisenatide; systemic,Drug,ATC 5th,A10AE54
1588678,insulin degludec and liraglutide; parenteral,Drug,ATC 5th,A10AE56
21600742,Insulins and analogues for inhalation,Drug,ATC 4th,A10AF
21600743,insulin (human); inhalant,Drug,ATC 5th,A10AF01
21600744,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",Drug,ATC 3rd,A10B
21600745,Biguanides,Drug,ATC 4th,A10BA
21600746,phenformin; oral,Drug,ATC 5th,A10BA01
21600747,metformin; oral,Drug,ATC 5th,A10BA02
21600748,buformin; oral,Drug,ATC 5th,A10BA03
21600749,Sulfonylureas,Drug,ATC 4th,A10BB
21600750,glibenclamide; oral,Drug,ATC 5th,A10BB01
21600751,chlorpropamide; oral,Drug,ATC 5th,A10BB02
21600752,tolbutamide; oral,Drug,ATC 5th,A10BB03
21600753,glibornuride; oral,Drug,ATC 5th,A10BB04
21600754,tolazamide; oral,Drug,ATC 5th,A10BB05
21600755,carbutamide; oral,Drug,ATC 5th,A10BB06
21600756,glipizide; oral,Drug,ATC 5th,A10BB07
21600757,gliquidone; oral,Drug,ATC 5th,A10BB08
21600758,gliclazide; oral,Drug,ATC 5th,A10BB09
21600759,metahexamide; oral,Drug,ATC 5th,A10BB10
21600760,glisoxepide; oral,Drug,ATC 5th,A10BB11
21600761,glimepiride; oral,Drug,ATC 5th,A10BB12
21600762,acetohexamide; oral,Drug,ATC 5th,A10BB31
21600763,Sulfonamides (heterocyclic),Drug,ATC 4th,A10BC
21600764,glymidine; oral,Drug,ATC 5th,A10BC01
21600765,Combinations of oral blood glucose lowering drugs,Drug,ATC 4th,A10BD
21600766,phenformin and sulfonylureas; oral,Drug,ATC 5th,A10BD01
21600768,metformin and rosiglitazone; systemic,Drug,ATC 5th,A10BD03
21600769,glimepiride and rosiglitazone; oral,Drug,ATC 5th,A10BD04
21600770,metformin and pioglitazone; systemic,Drug,ATC 5th,A10BD05
21600771,glimepiride and pioglitazone; oral,Drug,ATC 5th,A10BD06
21600772,metformin and sitagliptin; systemic,Drug,ATC 5th,A10BD07
21600773,metformin and vildagliptin; systemic,Drug,ATC 5th,A10BD08
21600774,pioglitazone and alogliptin; oral,Drug,ATC 5th,A10BD09
43534748,pioglitazone and sitagliptin; oral,Drug,ATC 5th,A10BD12
43534749,metformin and alogliptin; systemic,Drug,ATC 5th,A10BD13
43534750,metformin and repaglinide; systemic,Drug,ATC 5th,A10BD14
45893267,metformin and canagliflozin; systemic,Drug,ATC 5th,A10BD16
45893467,metformin and acarbose; systemic,Drug,ATC 5th,A10BD17
45893517,linagliptin and empagliflozin; oral,Drug,ATC 5th,A10BD19
1588688,saxagliptin and dapagliflozin; oral,Drug,ATC 5th,A10BD21
715784,metformin and ertugliflozin; systemic,Drug,ATC 5th,A10BD23
715785,sitagliptin and ertugliflozin; oral,Drug,ATC 5th,A10BD24
715825,"metformin, saxagliptin and dapagliflozin; systemic",Drug,ATC 5th,A10BD25
21600775,Alpha glucosidase inhibitors,Drug,ATC 4th,A10BF
21600776,acarbose; oral,Drug,ATC 5th,A10BF01
21600777,miglitol; oral,Drug,ATC 5th,A10BF02
21600778,voglibose; oral,Drug,ATC 5th,A10BF03
21600779,Thiazolidinediones,Drug,ATC 4th,A10BG
21600780,troglitazone; oral,Drug,ATC 5th,A10BG01
21600781,rosiglitazone; oral,Drug,ATC 5th,A10BG02
21600782,pioglitazone; oral,Drug,ATC 5th,A10BG03
21600783,Dipeptidyl peptidase 4 (DPP-4) inhibitors,Drug,ATC 4th,A10BH
21600784,sitagliptin; oral,Drug,ATC 5th,A10BH01
21600785,vildagliptin; oral,Drug,ATC 5th,A10BH02
21600786,saxagliptin; oral,Drug,ATC 5th,A10BH03
21600787,alogliptin; oral,Drug,ATC 5th,A10BH04
40251691,linagliptin; oral,Drug,ATC 5th,A10BH05
43534752,gemigliptin; oral,Drug,ATC 5th,A10BH06
1502094,evogliptin; oral,Drug,ATC 5th,A10BH07
43534753,"sitagliptin and simvastatin; oral, topical",Drug,ATC 5th,A10BH51
715821,gemigliptin and rosuvastatin; oral,Drug,ATC 5th,A10BH52
1123618,Glucagon-like peptide-1 (GLP-1) analogues,Drug,ATC 4th,A10BJ
1123627,Sodium-glucose co-transporter 2 (SGLT2) inhibitors,Drug,ATC 4th,A10BK
715887,ertugliflozin; oral,Drug,ATC 5th,A10BK04
715760,ipragliflozin; oral,Drug,ATC 5th,A10BK05
715762,sotagliflozin; oral,Drug,ATC 5th,A10BK06
21600788,"Other blood glucose lowering drugs, excl. insulins",Drug,ATC 4th,A10BX
21600790,repaglinide; oral,Drug,ATC 5th,A10BX02
21600791,nateglinide; oral,Drug,ATC 5th,A10BX03
21600793,pramlintide; parenteral,Drug,ATC 5th,A10BX05
21600796,mitiglinide; oral,Drug,ATC 5th,A10BX08
21600797,OTHER DRUGS USED IN DIABETES,Drug,ATC 3rd,A10X
21600798,Aldose reductase inhibitors,Drug,ATC 4th,A10XA
21600799,tolrestat; oral,Drug,ATC 5th,A10XA01
21600800,VITAMINS,Drug,ATC 2nd,A11
21600801,"MULTIVITAMINS, COMBINATIONS",Drug,ATC 3rd,A11A
21600802,Multivitamins with minerals,Drug,ATC 4th,A11AA
21600803,multivitamins and iron; systemic,Drug,ATC 5th,A11AA01
21600804,multivitamins and calcium; systemic,Drug,ATC 5th,A11AA02
21600805,"multivitamins and other minerals, incl. combinations; systemic",Drug,ATC 5th,A11AA03
947822,lobeglitazone; oral,Drug,ATC 5th,A10BG04
1501778,semaglutide; systemic,Drug,ATC 5th,A10BJ06
21600806,multivitamins and trace elements; systemic,Drug,ATC 5th,A11AA04
21600807,"Multivitamins, other combinations",Drug,ATC 4th,A11AB
21600808,"MULTIVITAMINS, PLAIN",Drug,ATC 3rd,A11B
21600809,"Multivitamins, plain",Drug,ATC 4th,A11BA
21600810,"VITAMIN A AND D, INCL. COMBINATIONS OF THE TWO",Drug,ATC 3rd,A11C
21600811,"Vitamin A, plain",Drug,ATC 4th,A11CA
21600812,retinol (vit A); systemic,Drug,ATC 5th,A11CA01
21600814,Vitamin A and D in combination,Drug,ATC 4th,A11CB
21600815,Vitamin D and analogues,Drug,ATC 4th,A11CC
21600816,ergocalciferol; systemic,Drug,ATC 5th,A11CC01
21600817,dihydrotachysterol; oral,Drug,ATC 5th,A11CC02
21600818,alfacalcidol; systemic,Drug,ATC 5th,A11CC03
21600819,calcitriol; systemic,Drug,ATC 5th,A11CC04
21600820,colecalciferol; oral,Drug,ATC 5th,A11CC05
21600822,vitamin d and analogues - combinations,Drug,ATC 5th,A11CC20
1501789,"colecalciferol, combinations; systemic",Drug,ATC 5th,A11CC55
21600823,"VITAMIN B1, PLAIN AND IN COMBINATION WITH VITAMIN B6 AND B12",Drug,ATC 3rd,A11D
21600824,"Vitamin B1, plain",Drug,ATC 4th,A11DA
21600825,thiamine (vit B1); systemic,Drug,ATC 5th,A11DA01
21600826,sulbutiamine; oral,Drug,ATC 5th,A11DA02
21600827,benfotiamine; oral,Drug,ATC 5th,A11DA03
21600828,Vitamin B1 in combination with vitamin B6 and/or vitamin B12,Drug,ATC 4th,A11DB
21600829,"VITAMIN B-COMPLEX, INCL. COMBINATIONS",Drug,ATC 3rd,A11E
21600830,"Vitamin B-complex, plain",Drug,ATC 4th,A11EA
21600831,Vitamin B-complex with vitamin C,Drug,ATC 4th,A11EB
21600832,Vitamin B-complex with minerals,Drug,ATC 4th,A11EC
21600833,Vitamin B-complex with anabolic steroids,Drug,ATC 4th,A11ED
21600834,"Vitamin B-complex, other combinations",Drug,ATC 4th,A11EX
21600835,"ASCORBIC ACID (VITAMIN C), INCL. COMBINATIONS",Drug,ATC 3rd,A11G
21600836,"Ascorbic acid (vitamin C), plain",Drug,ATC 4th,A11GA
21600837,ascorbic acid (vit C); systemic,Drug,ATC 5th,A11GA01
21600838,"Ascorbic acid (vitamin C), combinations",Drug,ATC 4th,A11GB
21600839,ascorbic acid (vit C) and calcium; systemic,Drug,ATC 5th,A11GB01
21600840,OTHER PLAIN VITAMIN PREPARATIONS,Drug,ATC 3rd,A11H
21600841,Other plain vitamin preparations,Drug,ATC 4th,A11HA
21600842,nicotinamide; oral,Drug,ATC 5th,A11HA01
21600843,pyridoxine (vit B6); systemic,Drug,ATC 5th,A11HA02
21600844,tocopherol (vit E); systemic,Drug,ATC 5th,A11HA03
21600845,riboflavin (vit B2); systemic,Drug,ATC 5th,A11HA04
21600846,biotin; systemic,Drug,ATC 5th,A11HA05
21600848,inositol; oral,Drug,ATC 5th,A11HA07
21600849,tocofersolan; oral,Drug,ATC 5th,A11HA08
21600850,dexpanthenol; systemic,Drug,ATC 5th,A11HA30
21600852,pantethine; systemic,Drug,ATC 5th,A11HA32
21600853,"OTHER VITAMIN PRODUCTS, COMBINATIONS",Drug,ATC 3rd,A11J
21600854,Combinations of vitamins,Drug,ATC 4th,A11JA
21600855,Vitamins with minerals,Drug,ATC 4th,A11JB
21600856,"Vitamins, other combinations",Drug,ATC 4th,A11JC
21600857,MINERAL SUPPLEMENTS,Drug,ATC 2nd,A12
21600858,CALCIUM,Drug,ATC 3rd,A12A
21600859,Calcium,Drug,ATC 4th,A12AA
21600860,calcium phosphate; oral,Drug,ATC 5th,A12AA01
21600861,calcium glubionate; parenteral,Drug,ATC 5th,A12AA02
21600863,calcium carbonate; oral,Drug,ATC 5th,A12AA04
21600864,calcium lactate; oral,Drug,ATC 5th,A12AA05
21600865,calcium lactate gluconate; oral,Drug,ATC 5th,A12AA06
21600868,calcium citrate lysine complex; oral,Drug,ATC 5th,A12AA09
21600869,calcium glucoheptonate; oral,Drug,ATC 5th,A12AA10
21600870,calcium pangamate,Drug,ATC 5th,A12AA11
43534757,calcium citrate; oral,Drug,ATC 5th,A12AA13
21600872,calcium (different salts in combination); oral,Drug,ATC 5th,A12AA20
21600873,calcium laevulate; parenteral,Drug,ATC 5th,A12AA30
21600874,"Calcium, combinations with vitamin D and/or other drugs",Drug,ATC 4th,A12AX
21600875,POTASSIUM,Drug,ATC 3rd,A12B
21600876,Potassium,Drug,ATC 4th,A12BA
21600877,potassium chloride; oral,Drug,ATC 5th,A12BA01
21600878,potassium citrate; oral,Drug,ATC 5th,A12BA02
21600879,potassium hydrogentartrate; oral,Drug,ATC 5th,A12BA03
21600880,potassium hydrogencarbonate; oral,Drug,ATC 5th,A12BA04
21600881,potassium gluconate; oral,Drug,ATC 5th,A12BA05
21600884,OTHER MINERAL SUPPLEMENTS,Drug,ATC 3rd,A12C
21600885,Sodium,Drug,ATC 4th,A12CA
21600886,sodium chloride; oral,Drug,ATC 5th,A12CA01
21600887,sodium sulfate; systemic,Drug,ATC 5th,A12CA02
21600888,Zinc,Drug,ATC 4th,A12CB
21600889,zinc sulfate; oral,Drug,ATC 5th,A12CB01
21600890,zinc gluconate; systemic,Drug,ATC 5th,A12CB02
21600891,zinc protein complex; systemic,Drug,ATC 5th,A12CB03
21600892,Magnesium,Drug,ATC 4th,A12CC
21600895,magnesium gluconate; oral,Drug,ATC 5th,A12CC03
21600897,magnesium aspartate; systemic,Drug,ATC 5th,A12CC05
21600898,magnesium lactate; systemic,Drug,ATC 5th,A12CC06
21600899,magnesium levulinate,Drug,ATC 5th,A12CC07
21600900,magnesium pidolate; systemic,Drug,ATC 5th,A12CC08
21600901,magnesium orotate; oral,Drug,ATC 5th,A12CC09
21600904,Fluoride,Drug,ATC 4th,A12CD
21600908,Selenium,Drug,ATC 4th,A12CE
21600909,sodium selenate; oral,Drug,ATC 5th,A12CE01
21600911,Other mineral products,Drug,ATC 4th,A12CX
21600912,TONICS,Drug,ATC 2nd,A13
21600913,TONICS,Drug,ATC 3rd,A13A
21600914,ANABOLIC AGENTS FOR SYSTEMIC USE,Drug,ATC 2nd,A14
21600915,ANABOLIC STEROIDS,Drug,ATC 3rd,A14A
21600916,Androstan derivatives,Drug,ATC 4th,A14AA
21600918,stanozolol; systemic,Drug,ATC 5th,A14AA02
21600919,metandienone; oral,Drug,ATC 5th,A14AA03
21600920,metenolone; systemic,Drug,ATC 5th,A14AA04
21600921,oxymetholone; oral,Drug,ATC 5th,A14AA05
21600922,quinbolone; systemic,Drug,ATC 5th,A14AA06
21600924,oxandrolone; systemic,Drug,ATC 5th,A14AA08
21600925,norethandrolone; systemic,Drug,ATC 5th,A14AA09
21600926,Estren derivatives,Drug,ATC 4th,A14AB
21600927,nandrolone; parenteral,Drug,ATC 5th,A14AB01
21600928,ethylestrenol; oral,Drug,ATC 5th,A14AB02
21600930,OTHER ANABOLIC AGENTS,Drug,ATC 3rd,A14B
21600931,APPETITE STIMULANTS,Drug,ATC 2nd,A15
21600932,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,Drug,ATC 2nd,A16
21600933,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,Drug,ATC 3rd,A16A
21600934,Amino acids and derivatives,Drug,ATC 4th,A16AA
21600935,levocarnitine; systemic,Drug,ATC 5th,A16AA01
21600937,glutamine; systemic,Drug,ATC 5th,A16AA03
21600938,mercaptamine; oral,Drug,ATC 5th,A16AA04
21600939,carglumic acid; oral,Drug,ATC 5th,A16AA05
21600940,betaine; oral,Drug,ATC 5th,A16AA06
1123610,metreleptin; oral,Drug,ATC 5th,A16AA07
21600941,Enzymes,Drug,ATC 4th,A16AB
21600942,alglucerase; parenteral,Drug,ATC 5th,A16AB01
21600943,imiglucerase; parenteral,Drug,ATC 5th,A16AB02
21600944,agalsidase alfa; parenteral,Drug,ATC 5th,A16AB03
21600945,agalsidase beta; parenteral,Drug,ATC 5th,A16AB04
21600946,laronidase; parenteral,Drug,ATC 5th,A16AB05
21600947,sacrosidase; oral,Drug,ATC 5th,A16AB06
21600948,alglucosidase alfa; parenteral,Drug,ATC 5th,A16AB07
21600949,galsulfase; parenteral,Drug,ATC 5th,A16AB08
21600950,idursulfase; parenteral,Drug,ATC 5th,A16AB09
40252349,velaglucerase alfa; parenteral,Drug,ATC 5th,A16AB10
40252350,taliglucerase alfa; parenteral,Drug,ATC 5th,A16AB11
45893510,elosulfase alfa; parenteral,Drug,ATC 5th,A16AB12
1588650,asfotase alfa; parenteral,Drug,ATC 5th,A16AB13
1588708,sebelipase alfa; parenteral,Drug,ATC 5th,A16AB14
1502109,velmanase alfa; parenteral,Drug,ATC 5th,A16AB15
21600883,"potassium, combinations; systemic",Drug,ATC 5th,A12BA51
1501767,idursulfase beta; parenteral,Drug,ATC 5th,A16AB16
1501775,cerliponase alfa; systemic,Drug,ATC 5th,A16AB17
1501884,vestronidase alfa; parenteral,Drug,ATC 5th,A16AB18
715792,pegvaliase; parenteral,Drug,ATC 5th,A16AB19
21600951,Various alimentary tract and metabolism products,Drug,ATC 4th,A16AX
21600952,thioctic acid; systemic,Drug,ATC 5th,A16AX01
21600953,anethole trithione; oral,Drug,ATC 5th,A16AX02
21600954,sodium phenylbutyrate; oral,Drug,ATC 5th,A16AX03
21600955,nitisinone; oral,Drug,ATC 5th,A16AX04
21600956,zinc acetate; oral,Drug,ATC 5th,A16AX05
21600957,miglustat; oral,Drug,ATC 5th,A16AX06
21600958,sapropterin; oral,Drug,ATC 5th,A16AX07
40252359,teduglutide; parenteral,Drug,ATC 5th,A16AX08
43534758,glycerol phenylbutyrate; oral,Drug,ATC 5th,A16AX09
43534759,eliglustat; oral,Drug,ATC 5th,A16AX10
1588702,sodium benzoate; systemic,Drug,ATC 5th,A16AX11
1123811,trientine; oral,Drug,ATC 5th,A16AX12
1123826,uridine triacetate; oral,Drug,ATC 5th,A16AX13
1501881,migalastat; oral,Drug,ATC 5th,A16AX14
715888,telotristat; oral,Drug,ATC 5th,A16AX15
21600959,BLOOD AND BLOOD FORMING ORGANS,Drug,ATC 1st,B
21600960,ANTITHROMBOTIC AGENTS,Drug,ATC 2nd,B01
21600961,ANTITHROMBOTIC AGENTS,Drug,ATC 3rd,B01A
21600962,Vitamin K antagonists,Drug,ATC 4th,B01AA
21600963,dicoumarol; oral,Drug,ATC 5th,B01AA01
21600964,phenindione; oral,Drug,ATC 5th,B01AA02
21600965,warfarin; systemic,Drug,ATC 5th,B01AA03
21600966,phenprocoumon; oral,Drug,ATC 5th,B01AA04
21600967,acenocoumarol; oral,Drug,ATC 5th,B01AA07
21600968,ethyl biscoumacetate; oral,Drug,ATC 5th,B01AA08
21600969,clorindione; oral,Drug,ATC 5th,B01AA09
21600970,diphenadione,Drug,ATC 5th,B01AA10
21600971,tioclomarol; oral,Drug,ATC 5th,B01AA11
40252605,fluindione; oral,Drug,ATC 5th,B01AA12
21600972,Heparin group,Drug,ATC 4th,B01AB
21600973,heparin; parenteral,Drug,ATC 5th,B01AB01
21600974,antithrombin III; parenteral,Drug,ATC 5th,B01AB02
21600975,dalteparin; parenteral,Drug,ATC 5th,B01AB04
21600976,enoxaparin; parenteral,Drug,ATC 5th,B01AB05
21600977,nadroparin; parenteral,Drug,ATC 5th,B01AB06
21600978,parnaparin; parenteral,Drug,ATC 5th,B01AB07
21600979,reviparin; parenteral,Drug,ATC 5th,B01AB08
21600980,danaparoid; parenteral,Drug,ATC 5th,B01AB09
21600981,tinzaparin; parenteral,Drug,ATC 5th,B01AB10
21600982,sulodexide; systemic,Drug,ATC 5th,B01AB11
21600983,bemiparin; parenteral,Drug,ATC 5th,B01AB12
21600985,Platelet aggregation inhibitors excl. heparin,Drug,ATC 4th,B01AC
21600986,ditazole,Drug,ATC 5th,B01AC01
21600987,cloricromen,Drug,ATC 5th,B01AC02
21600988,picotamide,Drug,ATC 5th,B01AC03
21600989,clopidogrel; oral,Drug,ATC 5th,B01AC04
21600990,ticlopidine; oral,Drug,ATC 5th,B01AC05
21600992,dipyridamole; systemic,Drug,ATC 5th,B01AC07
21600994,epoprostenol; parenteral,Drug,ATC 5th,B01AC09
21600995,indobufen; oral,Drug,ATC 5th,B01AC10
21600996,"iloprost; inhalant, parenteral",Drug,ATC 5th,B01AC11
21600997,abciximab; parenteral,Drug,ATC 5th,B01AC13
21600998,aloxiprin; systemic,Drug,ATC 5th,B01AC15
21600999,eptifibatide; parenteral,Drug,ATC 5th,B01AC16
21601000,tirofiban; parenteral,Drug,ATC 5th,B01AC17
21601001,triflusal; oral,Drug,ATC 5th,B01AC18
21601002,beraprost; oral,Drug,ATC 5th,B01AC19
21601003,treprostinil; parenteral,Drug,ATC 5th,B01AC21
21601004,prasugrel; oral,Drug,ATC 5th,B01AC22
40252639,cilostazol; oral,Drug,ATC 5th,B01AC23
40252640,ticagrelor; oral,Drug,ATC 5th,B01AC24
45893522,cangrelor; parenteral,Drug,ATC 5th,B01AC25
45893465,vorapaxar; oral,Drug,ATC 5th,B01AC26
1588656,selexipag; oral,Drug,ATC 5th,B01AC27
21601005,platelet aggregation inhibitors excl. heparin - combinations,Drug,ATC 5th,B01AC30
40252642,"acetylsalicylic acid, combinations with proton pump inhibitors; systemic",Drug,ATC 5th,B01AC56
21601006,Enzymes,Drug,ATC 4th,B01AD
21601007,streptokinase; parenteral,Drug,ATC 5th,B01AD01
21601008,alteplase; parenteral,Drug,ATC 5th,B01AD02
21601009,anistreplase; parenteral,Drug,ATC 5th,B01AD03
21601010,urokinase; parenteral,Drug,ATC 5th,B01AD04
21601013,reteplase; parenteral,Drug,ATC 5th,B01AD07
21601014,saruplase,Drug,ATC 5th,B01AD08
21601015,ancrod; parenteral,Drug,ATC 5th,B01AD09
21601016,drotrecogin alfa (activated); parenteral,Drug,ATC 5th,B01AD10
21601017,tenecteplase; parenteral,Drug,ATC 5th,B01AD11
21601018,protein C; parenteral,Drug,ATC 5th,B01AD12
21601019,Direct thrombin inhibitors,Drug,ATC 4th,B01AE
21601020,desirudin; parenteral,Drug,ATC 5th,B01AE01
21601021,lepirudin; parenteral,Drug,ATC 5th,B01AE02
21601022,argatroban; parenteral,Drug,ATC 5th,B01AE03
21601023,melagatran; parenteral,Drug,ATC 5th,B01AE04
21601024,ximelagatran; oral,Drug,ATC 5th,B01AE05
21601025,bivalirudin; parenteral,Drug,ATC 5th,B01AE06
21601026,dabigatran etexilate; oral,Drug,ATC 5th,B01AE07
43534760,Direct factor Xa inhibitors,Drug,ATC 4th,B01AF
43534762,apixaban; oral,Drug,ATC 5th,B01AF02
1123891,edoxaban; oral,Drug,ATC 5th,B01AF03
715776,betrixaban; oral,Drug,ATC 5th,B01AF04
21601027,Other antithrombotic agents,Drug,ATC 4th,B01AX
21601028,defibrotide; parenteral,Drug,ATC 5th,B01AX01
21601029,dermatan sulfate,Drug,ATC 5th,B01AX04
21601030,fondaparinux; parenteral,Drug,ATC 5th,B01AX05
715817,caplacizumab; parenteral,Drug,ATC 5th,B01AX07
21601032,ANTIHEMORRHAGICS,Drug,ATC 2nd,B02
21601033,ANTIFIBRINOLYTICS,Drug,ATC 3rd,B02A
21601034,Amino acids,Drug,ATC 4th,B02AA
21601035,aminocaproic acid; systemic,Drug,ATC 5th,B02AA01
21601036,tranexamic acid; systemic,Drug,ATC 5th,B02AA02
21601037,aminomethylbenzoic acid; oral,Drug,ATC 5th,B02AA03
21601038,Proteinase inhibitors,Drug,ATC 4th,B02AB
21601039,aprotinin; parenteral,Drug,ATC 5th,B02AB01
21601040,alfa1 antitrypsin; parenteral,Drug,ATC 5th,B02AB02
21601042,camostat; oral,Drug,ATC 5th,B02AB04
715875,ulinastatin; parenteral,Drug,ATC 5th,B02AB05
21601043,VITAMIN K AND OTHER HEMOSTATICS,Drug,ATC 3rd,B02B
21601044,Vitamin K,Drug,ATC 4th,B02BA
21601045,phytomenadione; systemic,Drug,ATC 5th,B02BA01
21601046,menadione; systemic,Drug,ATC 5th,B02BA02
21601047,Fibrinogen,Drug,ATC 4th,B02BB
21601048,"fibrinogen, human; parenteral",Drug,ATC 5th,B02BB01
21601049,Local hemostatics,Drug,ATC 4th,B02BC
21601050,absorbable gelatin sponge; topical,Drug,ATC 5th,B02BC01
21601051,oxidized cellulose; topical,Drug,ATC 5th,B02BC02
21601052,tetragalacturonic acid hydroxymethylester; topical,Drug,ATC 5th,B02BC03
21601053,adrenalone; topical,Drug,ATC 5th,B02BC05
21601054,thrombin; topical,Drug,ATC 5th,B02BC06
21601055,collagen; topical,Drug,ATC 5th,B02BC07
21601056,calcium alginate; topical,Drug,ATC 5th,B02BC08
21601057,epinephrine; topical,Drug,ATC 5th,B02BC09
21601060,Blood coagulation factors,Drug,ATC 4th,B02BD
21601061,"coagulation factor IX, II, VII and X in combination; parenteral",Drug,ATC 5th,B02BD01
21601063,factor VIII inhibitor bypassing activity; parenteral,Drug,ATC 5th,B02BD03
21601065,coagulation factor VII; parenteral,Drug,ATC 5th,B02BD05
21601066,"von Willebrand factor and coagulation factor VIII in combination; parenteral, topical, urethral",Drug,ATC 5th,B02BD06
21601068,coagulation factor VIIa; parenteral,Drug,ATC 5th,B02BD08
40252939,von Willebrand factor; parenteral,Drug,ATC 5th,B02BD10
45893470,coagulation factor X; parenteral,Drug,ATC 5th,B02BD13
21601071,Other systemic hemostatics,Drug,ATC 4th,B02BX
21601072,etamsylate; systemic,Drug,ATC 5th,B02BX01
21601073,carbazochrome; systemic,Drug,ATC 5th,B02BX02
21601074,batroxobin; systemic,Drug,ATC 5th,B02BX03
21601075,romiplostim; parenteral,Drug,ATC 5th,B02BX04
21601076,eltrombopag; oral,Drug,ATC 5th,B02BX05
1501777,emicizumab; parenteral,Drug,ATC 5th,B02BX06
715889,lusutrombopag; systemic,Drug,ATC 5th,B02BX07
715890,avatrombopag; systemic,Drug,ATC 5th,B02BX08
715891,fostamatinib; systemic,Drug,ATC 5th,B02BX09
21601077,ANTIANEMIC PREPARATIONS,Drug,ATC 2nd,B03
